pdbid,-logKd/Ki,set
3uvo,7.0,general
3wtm,7.0,refined
3wzn,7.0,refined
3zya,7.0,general
3zyu,7.0,refined
4a7j,7.0,general
4ayr,7.0,general
4b6o,7.0,refined
4bo7,7.0,general
4bxu,7.0,general
4dew,7.0,refined
4fcq,7.0,refined
4fhi,7.0,general
4gs8,7.0,general
4i7d,7.0,general
4i7f,7.0,general
4idt,7.0,general
4kom,7.0,general
4n3l,7.0,refined
4ncm,7.0,general
4oel,7.0,general
4r3c,7.0,general
4rfy,7.0,general
4riv,7.0,refined
4tsz,7.0,general
4uco,7.0,general
4wq3,7.0,general
4x0f,7.0,general
4ybt,7.0,general
4ymj,7.0,general
4yve,7.0,general
4zlz,7.0,general
5boj,7.0,refined
5fl4,7.0,refined
1u32,7.01,general
1x8b,7.01,general
2b8v,7.01,general
2zmd,7.01,general
3atw,7.01,general
3eou,7.01,general
3nht,7.01,refined
4d8e,7.01,general
4mq2,7.01,general
4ux4,7.01,general
1ypj,7.02,refined
2b55,7.02,general
2btr,7.02,general
2vwl,7.02,refined
2yj9,7.02,general
2yjb,7.02,general
3cdb,7.02,refined
3hv5,7.02,general
3igp,7.02,refined
3n4b,7.02,refined
3nzc,7.02,general
3pbb,7.02,refined
3r92,7.02,general
3w0l,7.02,general
4bfd,7.02,general
4dum,7.02,general
4mw9,7.02,general
1b1h,7.03,refined
1wtg,7.03,general
2vwm,7.03,refined
3dsu,7.03,general
3eyf,7.03,general
3fxv,7.03,general
3gnv,7.03,general
3hyg,7.03,general
3ohf,7.03,general
4ajo,7.03,general
4av4,7.03,refined
4fxz,7.03,general
4jpc,7.03,general
4ql1,7.03,refined
4rj3,7.03,general
5ai5,7.03,general
5ap3,7.03,general
1gnj,7.04,general
1nyx,7.04,general
2aov,7.04,general
2wti,7.04,general
3bgp,7.04,general
3mtw,7.04,refined
3oqf,7.04,general
3r91,7.04,general
3shy,7.04,general
3t0t,7.04,general
3vfj,7.04,general
3wi2,7.04,general
3ws9,7.04,general
3wtl,7.04,refined
3wtn,7.04,refined
4lnw,7.04,general
4n6y,7.04,general
4p6x,7.04,refined
4tpt,7.04,general
1b5i,7.05,refined
1ci7,7.05,general
1g7p,7.05,general
1nox,7.05,general
1xug,7.05,refined
2bq7,7.05,refined
2bub,7.05,general
2fts,7.05,general
2g1y,7.05,general
2h03,7.05,general
2jxr,7.05,refined
2vwy,7.05,general
2wer,7.05,core
2wxo,7.05,general
3ahn,7.05,refined
3aho,7.05,refined
3i4y,7.05,refined
3q4k,7.05,general
3s0d,7.05,refined
3sfh,7.05,general
3v7s,7.05,general
3wch,7.05,general
3zhz,7.05,general
4bhi,7.05,general
4e3h,7.05,general
4eny,7.05,general
4gjc,7.05,general
4h3j,7.05,refined
4hg7,7.05,general
4j1p,7.05,general
4mwy,7.05,general
4qzs,7.05,general
5bui,7.05,general
1bwn,7.06,general
1ui0,7.06,refined
2duv,7.06,general
2eep,7.06,general
2q8g,7.06,general
2zsc,7.06,general
3fh5,7.06,general
3k3h,7.06,general
3po6,7.06,refined
3s3n,7.06,general
4cwq,7.06,refined
4dxg,7.06,general
4erz,7.06,general
4j3e,7.06,general
4lxm,7.06,general
4mro,7.06,general
4zzz,7.06,refined
5e2r,7.06,refined
1ydd,7.07,refined
1zsh,7.07,general
2aei,7.07,general
2ate,7.07,refined
2f9k,7.07,refined
2oc4,7.07,general
2oji,7.07,general
2wd3,7.07,general
3cl0,7.07,refined
3ryv,7.07,refined
3u7k,7.07,refined
4aom,7.07,general
4bb2,7.07,general
4ju3,7.07,general
4jve,7.07,general
4nud,7.07,general
4oc5,7.07,refined
4oc6,7.07,general
4po7,7.07,general
4qew,7.07,refined
4qkx,7.07,general
4wmy,7.07,general
4xiq,7.07,refined
5ak5,7.07,general
5akl,7.07,general
5alh,7.07,general
5ali,7.07,general
5alp,7.07,general
5alr,7.07,general
1ga9,7.08,general
1xpz,7.08,refined
2hnx,7.08,refined
2ogz,7.08,general
2w06,7.08,general
3k3a,7.08,general
3rkz,7.08,general
3rlp,7.08,refined
3ty0,7.08,general
4daw,7.08,general
4emf,7.08,refined
4gdy,7.08,general
4u6y,7.08,general
4v25,7.08,general
4wag,7.08,general
4yw6,7.08,general
1lpg,7.09,core
1yq7,7.09,refined
2bz6,7.09,refined
2of4,7.09,general
2wd1,7.09,general
3er3,7.09,general
3f7h,7.09,refined
3fqk,7.09,general
3gol,7.09,general
3wf5,7.09,general
4awp,7.09,general
4c1u,7.09,refined
4ghi,7.09,refined
4jkt,7.09,general
5ddb,7.09,general
1b32,7.1,refined
1bmm,7.1,general
1iau,7.1,general
1j81,7.1,general
1lhg,7.1,general
1o6r,7.1,general
1t4e,7.1,general
1vrt,7.1,general
2b1z,7.1,general
2e95,7.1,general
2ewp,7.1,general
2f7i,7.1,refined
2fou,7.1,general
2fq6,7.1,general
2iku,7.1,general
2il2,7.1,refined
2pe0,7.1,general
2uvm,7.1,general
2v57,7.1,refined
2vle,7.1,general
2wjg,7.1,refined
2x6w,7.1,general
2xx4,7.1,general
2y34,7.1,general
2y6d,7.1,general
2yig,7.1,general
3ebi,7.1,refined
3hky,7.1,refined
3ouh,7.1,general
3p55,7.1,general
3s7l,7.1,general
3tfv,7.1,general
3udd,7.1,refined
3uo9,7.1,general
3w55,7.1,general
3zdg,7.1,core
3zo2,7.1,general
4aof,7.1,general
4azg,7.1,refined
4b1c,7.1,general
4bbh,7.1,general
4bny,7.1,refined
4bo5,7.1,general
4crd,7.1,general
4f7n,7.1,general
4hy9,7.1,general
4piq,7.1,general
4qjr,7.1,general
4rad,7.1,general
4ryc,7.1,general
4tyo,7.1,general
4w97,7.1,refined
4ymx,7.1,refined
2gmx,7.11,general
3e64,7.11,general
3u15,7.11,refined
3v2w,7.11,general
4acx,7.11,general
4dpi,7.11,general
4h1m,7.11,general
4ia0,7.11,general
4j0z,7.11,general
4o10,7.11,general
4obo,7.11,general
4xe1,7.11,refined
5djv,7.11,general
1b05,7.12,refined
1b52,7.12,refined
1gwq,7.12,general
1nz7,7.12,refined
1xd0,7.12,refined
1z95,7.12,core
2pov,7.12,refined
2wey,7.12,general
2x2r,7.12,refined
3bcn,7.12,general
3d2t,7.12,general
3dbs,7.12,general
3dx4,7.12,refined
3fe7,7.12,general
3hww,7.12,refined
3kej,7.12,general
3nzs,7.12,general
3p5k,7.12,general
3w32,7.12,general
4bzs,7.12,refined
4caf,7.12,general
4daf,7.12,refined
4e0x,7.12,refined
4erq,7.12,general
4k9h,7.12,general
4mgv,7.12,general
4mwx,7.12,general
4ng9,7.12,general
4r5n,7.12,general
4rj6,7.12,general
4xjs,7.12,general
4yps,7.12,general
5upj,7.12,refined
1o39,7.13,general
1o3b,7.13,general
1o3c,7.13,general
1o3d,7.13,refined
2j7d,7.13,refined
3f81,7.13,general
3gcv,7.13,general
3rtn,7.13,general
3v5g,7.13,general
3zc5,7.13,refined
4arw,7.13,refined
4b6p,7.13,refined
4d1y,7.13,general
4jsc,7.13,general
4kx8,7.13,refined
4pte,7.13,general
4wk7,7.13,general
4zbf,7.13,refined
1rxp,7.14,general
1xuc,7.14,general
2hwp,7.14,general
2pv1,7.14,refined
2viw,7.14,general
2vot,7.14,refined
2wou,7.14,general
3ddp,7.14,general
3f3v,7.14,general
3ffp,7.14,refined
3n7o,7.14,refined
4afe,7.14,general
4c1e,7.14,general
4fgx,7.14,general
4hct,7.14,general
4ks4,7.14,refined
4prj,7.14,general
4wov,7.14,refined
4xaq,7.14,refined
5d10,7.14,general
1dm2,7.15,general
1elb,7.15,refined
1fch,7.15,refined
1nzl,7.15,general
1pxn,7.15,core
1xr9,7.15,refined
1z4u,7.15,general
1zog,7.15,refined
2bba,7.15,general
2bxu,7.15,general
2fci,7.15,general
2fqx,7.15,refined
2hmh,7.15,general
2hzi,7.15,general
2ovq,7.15,general
2p8h,7.15,general
2qnn,7.15,refined
2r3n,7.15,general
2wfj,7.15,general
3arp,7.15,core
3c49,7.15,general
3ff6,7.15,general
3fql,7.15,refined
3h9o,7.15,general
3hp5,7.15,general
3n9r,7.15,refined
3o86,7.15,general
3oki,7.15,general
3qtu,7.15,general
3qtx,7.15,general
3rpv,7.15,general
3rt6,7.15,general
3tv8,7.15,general
3uli,7.15,general
3ur0,7.15,general
4a9t,7.15,general
4btw,7.15,general
4c1t,7.15,refined
4eej,7.15,general
4fr3,7.15,general
4gs6,7.15,general
4jfz,7.15,general
4ko8,7.15,refined
4l10,7.15,general
4no8,7.15,general
4pct,7.15,general
4prg,7.15,general
4qp9,7.15,general
4ran,7.15,general
4xt2,7.15,refined
4y6m,7.15,general
5al5,7.15,general
5ct7,7.15,general
1epp,7.16,general
1f0u,7.16,refined
1oi9,7.16,general
1xuo,7.16,general
2wuu,7.16,general
2xe4,7.16,general
2ycr,7.16,general
3ewh,7.16,general
3f3d,7.16,core
4ajn,7.16,general
4bg6,7.16,general
4fc0,7.16,general
4hvi,7.16,general
4iva,7.16,refined
4o9w,7.16,refined
4qgf,7.16,general
4y6p,7.16,general
1g36,7.17,refined
1o2h,7.17,refined
1p02,7.17,general
1rs4,7.17,general
2a8h,7.17,general
2bdf,7.17,general
2doo,7.17,refined
2evo,7.17,general
2i6b,7.17,refined
2jk7,7.17,general
2o22,7.17,general
2p2h,7.17,general
3el4,7.17,refined
3rl3,7.17,general
3s2p,7.17,general
3tsk,7.17,core
3zpq,7.17,general
4e1n,7.17,general
4i06,7.17,general
4i9h,7.17,refined
4l0b,7.17,general
4nks,7.17,general
4o0x,7.17,refined
4zur,7.17,general
5aep,7.17,general
5bv3,7.17,refined
2a4g,7.18,general
2a4q,7.18,general
2q63,7.18,refined
2r4b,7.18,general
2xj2,7.18,refined
3bl9,7.18,general
3i7b,7.18,general
3igg,7.18,general
3jsw,7.18,general
3w2q,7.18,general
4l0t,7.18,general
4mzh,7.18,general
4q9m,7.18,general
4rj5,7.18,general
7lpr,7.18,general
1fcx,7.19,refined
1gi4,7.19,refined
1hsl,7.19,refined
1idg,7.19,general
1los,7.19,general
1lxh,7.19,general
1me3,7.19,general
1me7,7.19,general
1me8,7.19,general
1nu1,7.19,general
1nxy,7.19,general
1oiy,7.19,general
1q7a,7.19,refined
1w83,7.19,general
1z9y,7.19,refined
2azb,7.19,general
2cmb,7.19,general
2j4z,7.19,general
2j7h,7.19,core
2rip,7.19,general
2vew,7.19,general
3arf,7.19,general
3avz,7.19,general
3f19,7.19,refined
3f7b,7.19,general
3f7z,7.19,general
3gdt,7.19,refined
3ips,7.19,general
3nsn,7.19,refined
3o0j,7.19,general
3qsd,7.19,general
3zqi,7.19,general
4app,7.19,refined
4ega,7.19,general
4ehg,7.19,general
4jk6,7.19,general
4obq,7.19,general
4p90,7.19,general
4py1,7.19,general
4qy8,7.19,general
4rwk,7.19,general
5am7,7.19,refined
5c8m,7.19,general
5dde,7.19,general
1s50,7.2,general
1xqc,7.2,general
2g8n,7.2,general
2nsx,7.2,general
2pow,7.2,refined
2pqb,7.2,refined
2xii,7.2,core
3c79,7.2,refined
3eov,7.2,general
3hdn,7.2,general
3ig7,7.2,general
3k2f,7.2,refined
3lzb,7.2,general
3mz6,7.2,refined
3qcx,7.2,general
4ark,7.2,general
4f64,7.2,general
4g8n,7.2,refined
4igr,7.2,general
4msk,7.2,general
4umn,7.2,general
1gsz,7.21,general
1wun,7.21,general
2pl0,7.21,general
2q9m,7.21,general
2wo9,7.21,general
2x9f,7.21,general
2yek,7.21,refined
3br9,7.21,general
3chr,7.21,general
3f1a,7.21,refined
3gyn,7.21,general
3if7,7.21,general
3kga,7.21,general
3odl,7.21,general
3s77,7.21,refined
3v7t,7.21,refined
4a9s,7.21,general
4av5,7.21,refined
4b73,7.21,refined
4hw7,7.21,general
4jmx,7.21,general
4mbj,7.21,general
4wz8,7.21,general
5bwc,7.21,refined
1fvt,7.22,general
1gvx,7.22,refined
1lan,7.22,refined
1ll4,7.22,general
1pxm,7.22,general
1py2,7.22,general
1sw2,7.22,refined
1uk1,7.22,general
2ci9,7.22,general
2epn,7.22,refined
2er6,7.22,general
2fo4,7.22,general
2fv9,7.22,general
2h6t,7.22,refined
2hnc,7.22,refined
2q3z,7.22,general
2r7b,7.22,general
2rkn,7.22,general
2xng,7.22,general
3csl,7.22,general
3cy2,7.22,general
3cyu,7.22,general
3cyz,7.22,refined
3dzt,7.22,refined
3hu2,7.22,general
3in3,7.22,general
3k99,7.22,refined
3m35,7.22,refined
3m96,7.22,refined
3ma3,7.22,general
3pcj,7.22,refined
3q8d,7.22,general
3qem,7.22,general
3uz5,7.22,refined
3zov,7.22,general
4a9u,7.22,general
4ask,7.22,general
4avg,7.22,general
4cfe,7.22,general
4cra,7.22,core
4gfm,7.22,core
4hxq,7.22,general
4lte,7.22,general
4lyn,7.22,general
4nb6,7.22,general
4nxo,7.22,general
4o0y,7.22,refined
4pis,7.22,general
4qr5,7.22,general
4tmr,7.22,general
5aen,7.22,general
5aph,7.22,general
1h37,7.23,general
1y91,7.23,general
2cnh,7.23,general
3f8e,7.23,refined
3n4l,7.23,general
4a4x,7.23,general
4avh,7.23,refined
4djx,7.23,refined
4dt6,7.23,general
4lxd,7.23,refined
4pyy,7.23,refined
1db4,7.24,general
1etz,7.24,general
1g2l,7.24,refined
1oyt,7.24,core
1y4z,7.24,general
2gnl,7.24,general
2obo,7.24,general
2p33,7.24,general
2psv,7.24,refined
2wi7,7.24,general
3biz,7.24,general
3cbs,7.24,general
3dpe,7.24,general
3dpf,7.24,general
3f2a,7.24,general
3ikg,7.24,refined
3kec,7.24,general
3mww,7.24,general
3n3g,7.24,refined
3o84,7.24,refined
3o96,7.24,general
3p3t,7.24,refined
3qrk,7.24,general
3uqr,7.24,general
3w69,7.24,general
3wzk,7.24,general
4azb,7.24,refined
4dwg,7.24,general
4fm7,7.24,refined
4ha5,7.24,refined
4i32,7.24,general
4iq6,7.24,general
4kn4,7.24,general
4mvx,7.24,general
4o0z,7.24,general
4od9,7.24,general
4r75,7.24,refined
4uil,7.24,general
4w5j,7.24,general
4y87,7.24,general
4ybs,7.24,general
1ezf,7.25,general
1jet,7.25,refined
1ke1,7.25,general
1u59,7.25,general
1y2h,7.25,general
2ces,7.25,refined
2gbg,7.25,general
2ole,7.25,refined
2qbw,7.25,refined
3gcs,7.25,refined
3mhl,7.25,refined
3p3r,7.25,refined
3ua9,7.25,general
4gk3,7.25,general
4og8,7.25,general
4xx3,7.25,general
1dhi,7.26,refined
1i72,7.26,general
1mrx,7.26,refined
1wv7,7.26,general
2f8i,7.26,general
2qzr,7.26,refined
2xib,7.26,refined
3arg,7.26,general
3cz1,7.26,refined
3gc5,7.26,core
3ifo,7.26,general
3q4l,7.26,general
3v3b,7.26,general
3veu,7.26,general
3vg1,7.26,general
4d83,7.26,general
4e1m,7.26,general
4efg,7.26,general
4hw2,7.26,general
4hys,7.26,general
4k0u,7.26,general
4lmu,7.26,general
4ly1,7.26,refined
3p5o,7.26,core
4nnr,7.26,refined
4q9z,7.26,general
4zpg,7.26,general
1fdq,7.27,general
2igx,7.27,general
2ity,7.27,general
3fl8,7.27,general
3l3q,7.27,general
3pvw,7.27,general
4ery,7.27,general
4itp,7.27,refined
4j17,7.27,general
4kn2,7.27,general
4l0l,7.27,general
4m6p,7.27,general
4xit,7.27,refined
1b40,7.28,refined
1hii,7.28,refined
1kel,7.28,refined
1ppx,7.28,general
1pun,7.28,general
1puq,7.28,general
1pus,7.28,general
1shc,7.28,general
2ceq,7.28,refined
2cgr,7.28,refined
2pql,7.28,refined
2qhz,7.28,refined
2qoa,7.28,general
2w1h,7.28,general
2yel,7.28,refined
3a6t,7.28,refined
3fl5,7.28,refined
3iwy,7.28,general
3k5d,7.28,general
3o7u,7.28,refined
3sbh,7.28,refined
3u4o,7.28,general
3u7l,7.28,refined
3wcf,7.28,general
4alx,7.28,refined
4gq6,7.28,general
4m2w,7.28,refined
4puk,7.28,general
4qjx,7.28,refined
4r1e,7.28,general
4ryl,7.28,general
4xxs,7.28,general
5cap,7.28,refined
5cfb,7.28,general
1py5,7.29,general
3ccz,7.29,refined
3hdz,7.29,general
3uoj,7.29,general
4ciz,7.29,general
4do4,7.29,refined
4iwz,7.29,refined
4j0p,7.29,general
4pf3,7.29,general
4yv2,7.29,general
1ej4,7.3,general
1nhg,7.3,general
1nj5,7.3,general
1nju,7.3,general
1nkm,7.3,general
1nqc,7.3,general
1o3h,7.3,general
1o3i,7.3,refined
1opi,7.3,general
1oqp,7.3,general
1qtn,7.3,general
1sw1,7.3,refined
1tmn,7.3,refined
1xdg,7.3,general
1xmy,7.3,general
1zge,7.3,refined
2a0c,7.3,general
2aq9,7.3,general
2b7f,7.3,general
2f4b,7.3,general
2fwz,7.3,general
2i3i,7.3,refined
2obj,7.3,general
2p59,7.3,general
2qi1,7.3,refined
2uxi,7.3,refined
2vvn,7.3,core
2xae,7.3,general
2xx2,7.3,general
3c52,7.3,refined
3hmv,7.3,general
3i6z,7.3,general
3l9m,7.3,general
3n0n,7.3,refined
3oof,7.3,general
3qtz,7.3,general
3r16,7.3,refined
3s8x,7.3,refined
3t0w,7.3,general
4a1w,7.3,general
4b1j,7.3,refined
4bic,7.3,general
4bo1,7.3,general
4bo2,7.3,general
4cbt,7.3,general
4cl9,7.3,general
4dpt,7.3,general
4dpu,7.3,general
4j24,7.3,general
4kai,7.3,general
4kpx,7.3,general
4mot,7.3,general
4qiy,7.3,refined
4qyy,7.3,refined
4rg0,7.3,general
4riu,7.3,refined
4sga,7.3,refined
4uiw,7.3,general
4uix,7.3,general
4zla,7.3,general
5a14,7.3,general
6lpr,7.3,general
1o1s,7.31,refined
2pj6,7.31,general
3mxf,7.31,general
3qt7,7.31,general
3uod,7.31,refined
3uqp,7.31,general
3vhu,7.31,general
3zxv,7.31,general
4d88,7.31,general
4j1c,7.31,general
4ksq,7.31,general
4m84,7.31,general
4n4t,7.31,general
4nyf,7.31,refined
1a9u,7.32,general
1g5s,7.32,general
1jut,7.32,general
1owj,7.32,general
1qf1,7.32,core
1xh6,7.32,general
1ydt,7.32,core
2j7e,7.32,refined
3cp9,7.32,general
3ipu,7.32,refined
3kv2,7.32,refined
3m6q,7.32,general
3mnu,7.32,general
3nnu,7.32,general
3ogm,7.32,general
3pj1,7.32,general
3pww,7.32,core
4c9x,7.32,refined
4j8m,7.32,general
4jpe,7.32,general
4qj0,7.32,refined
4rrn,7.32,general
5d1j,7.32,general
1fe3,7.33,general
2ank,7.33,general
2j2u,7.33,refined
2r2m,7.33,refined
2vu3,7.33,general
3dhk,7.33,general
3gjd,7.33,general
3ivh,7.33,general
3tkh,7.33,general
4ayq,7.33,refined
4az2,7.33,general
4fyo,7.33,general
4knb,7.33,general
4mao,7.33,general
4q4i,7.33,general
4wsj,7.33,general
1uw6,7.34,refined
1y2a,7.34,general
2dxs,7.34,general
2ea4,7.34,general
2fgi,7.34,general
2gv6,7.34,refined
2hk5,7.34,general
2vvs,7.34,refined
2ydw,7.34,refined
3f7i,7.34,refined
3znc,7.34,general
4eg7,7.34,general
4fi9,7.34,general
4mnp,7.34,refined
4nhc,7.34,general
4qqc,7.34,general
5aag,7.34,general
1bqm,7.35,general
1exv,7.35,general
1gmy,7.35,general
1ke2,7.35,general
1mhw,7.35,general
1qkb,7.35,refined
1ttm,7.35,refined
2g9x,7.35,general
2vrx,7.35,general
2wih,7.35,general
2yq6,7.35,general
3c1x,7.35,general
3lrh,7.35,general
3qi2,7.35,general
3rtf,7.35,refined
3s6t,7.35,refined
3su2,7.35,refined
3zdh,7.35,refined
4bj9,7.35,general
4jib,7.35,general
4mw5,7.35,general
4mzf,7.35,general
4pm0,7.35,general
4z93,7.35,refined
1k6p,7.36,refined
1swg,7.36,refined
2g1q,7.36,general
2vtt,7.36,general
2wot,7.36,general
3ejt,7.36,general
3ft2,7.36,general
3ft3,7.36,general
4an9,7.36,general
4ca7,7.36,refined
4ewo,7.36,general
4gu6,7.36,refined
4ivs,7.36,general
4ntj,7.36,general
4q6d,7.36,refined
4xmb,7.36,refined
4xuz,7.36,general
4xx4,7.36,general
5clm,7.36,general
5fl6,7.36,refined
1b51,7.37,refined
1cnx,7.37,refined
1fao,7.37,refined
1qf5,7.37,general
1rwx,7.37,general
1yvh,7.37,general
2aw1,7.37,general
2fm5,7.37,general
2pr9,7.37,general
2vey,7.37,general
2xni,7.37,general
2y71,7.37,general
3dp4,7.37,refined
3f7g,7.37,refined
3fw3,7.37,general
3m11,7.37,general
3m5e,7.37,refined
3q43,7.37,general
3rti,7.37,general
3rwe,7.37,general
4eg6,7.37,general
4nxs,7.37,general
4oti,7.37,general
4pp9,7.37,general
4xtt,7.37,general
5d12,7.37,general
1bxq,7.38,refined
1csr,7.38,general
1qf0,7.38,refined
1t13,7.38,general
2np8,7.38,general
2qi0,7.38,refined
3cqw,7.38,general
3dbd,7.38,general
3krw,7.38,general
3krx,7.38,general
3lpb,7.38,general
3oli,7.38,general
3uvu,7.38,general
3v4v,7.38,general
4ede,7.38,general
4gd6,7.38,general
4hfp,7.38,refined
4o07,7.38,refined
4rvl,7.38,general
4x7h,7.38,general
5ceq,7.38,refined
1b11,7.39,general
1d3p,7.39,refined
1fax,7.39,general
1ilh,7.39,general
1jd6,7.39,general
1xoe,7.39,general
2ddf,7.39,general
2ei6,7.39,general
2f9u,7.39,general
2gm9,7.39,general
2hzn,7.39,general
2hzy,7.39,refined
2qhr,7.39,general
2upj,7.39,general
3ds9,7.39,general
3e90,7.39,general
3eq9,7.39,general
3fqs,7.39,general
3hhu,7.39,general
3mna,7.39,refined
3otq,7.39,general
3p5l,7.39,refined
3sh1,7.39,general
3vi7,7.39,general
4acu,7.39,general
4jbp,7.39,general
4ln7,7.39,general
4na9,7.39,refined
4x7j,7.39,general
1b55,7.4,refined
1drj,7.4,refined
1f8c,7.4,refined
1g2m,7.4,general
1hkk,7.4,general
1k1m,7.4,refined
1oar,7.4,refined
1owh,7.4,core
1p04,7.4,general
1q4l,7.4,general
1r6n,7.4,refined
1xn3,7.4,general
1y3g,7.4,general
1zoe,7.4,refined
2bpy,7.4,refined
2er9,7.4,general
2i3h,7.4,refined
2mov,7.4,general
2o9i,7.4,general
2rc9,7.4,general
2vj7,7.4,general
2vwx,7.4,general
2wxm,7.4,general
2xtn,7.4,general
2xuz,7.4,general
2zy1,7.4,core
3ctq,7.4,general
3ddu,7.4,general
3dei,7.4,general
3dog,7.4,general
3f18,7.4,refined
3fyk,7.4,general
3hdm,7.4,general
3inf,7.4,general
3kf7,7.4,general
3lcd,7.4,general
3m17,7.4,general
3mpe,7.4,general
3pj8,7.4,general
3re4,7.4,refined
3rlq,7.4,refined
3rwh,7.4,general
3s3m,7.4,general
3up2,7.4,core
3v5q,7.4,general
3vha,7.4,refined
3zi0,7.4,refined
4a7b,7.4,general
4fse,7.4,general
4hgt,7.4,general
4idv,7.4,general
4j1i,7.4,general
4jyt,7.4,refined
4jzi,7.4,refined
4k2f,7.4,general
4k69,7.4,general
4kn0,7.4,refined
4len,7.4,general
4lv1,7.4,general
4oty,7.4,general
4qjo,7.4,refined
4rab,7.4,general
4rfz,7.4,general
4rrv,7.4,general
4rz1,7.4,general
4twc,7.4,general
4whh,7.4,general
4wx7,7.4,general
4x0u,7.4,general
4z83,7.4,refined
5apj,7.4,general
5cf4,7.4,general
1cpi,7.41,general
1dwc,7.41,general
1ik4,7.41,refined
1veb,7.41,general
1ym4,7.41,general
2fjn,7.41,general
2gd8,7.41,general
2q2a,7.41,refined
2yi5,7.41,general
2zzu,7.41,general
3bgm,7.41,general
3cst,7.41,general
3efj,7.41,general
3s5y,7.41,refined
3u4r,7.41,general
3uo5,7.41,general
3zns,7.41,refined
4j21,7.41,core
4jvb,7.41,general
4l2x,7.41,general
4mw0,7.41,general
4p5z,7.41,refined
4p7m,7.41,general
4ps7,7.41,general
4qpl,7.41,refined
4qsm,7.41,general
4r02,7.41,general
4r92,7.41,general
4wn5,7.41,refined
5ael,7.41,general
5ea6,7.41,general
1bmq,7.42,general
1q5k,7.42,refined
1t32,7.42,refined
1y6b,7.42,general
2aow,7.42,general
2aox,7.42,general
2fl6,7.42,general
2p2i,7.42,general
2pou,7.42,refined
2xys,7.42,core
2zu4,7.42,general
3g8i,7.42,general
3l5r,7.42,general
3qkm,7.42,general
3ryy,7.42,refined
3zm9,7.42,refined
4at5,7.42,general
4az0,7.42,general
4ded,7.42,general
4dxj,7.42,general
4gtv,7.42,general
4ojr,7.42,general
4p7s,7.42,general
4wwo,7.42,general
5cao,7.42,general
1b5j,7.43,refined
1fl6,7.43,general
1pi4,7.43,general
1vyw,7.43,general
2bak,7.43,refined
2bks,7.43,general
2i72,7.43,general
2isv,7.43,general
2isw,7.43,refined
3dm6,7.43,general
3mmf,7.43,refined
3omm,7.43,general
3q3t,7.43,general
3vqu,7.43,general
4aq3,7.43,general
4d2v,7.43,general
4o05,7.43,refined
4ogi,7.43,general
4ov5,7.43,general
4qgd,7.43,refined
4qpa,7.43,general
4y16,7.43,general
1ciz,7.44,refined
1eou,7.44,general
1qb9,7.44,refined
1sc8,7.44,general
1vzq,7.44,refined
1ysi,7.44,general
2cfg,7.44,general
2f7o,7.44,refined
2oxn,7.44,refined
2qbq,7.44,core
2r38,7.44,refined
2vx9,7.44,general
2x6j,7.44,general
2ydm,7.44,general
3apc,7.44,general
3dx0,7.44,general
3fea,7.44,general
3gp0,7.44,general
3jzr,7.44,general
3lbl,7.44,general
3ogp,7.44,general
3p3h,7.44,general
3qkv,7.44,general
3shz,7.44,general
3w33,7.44,general
3znr,7.44,refined
4avj,7.44,refined
4f3i,7.44,general
4i0s,7.44,general
4k8s,7.44,general
4m2v,7.44,refined
4o0r,7.44,general
4qls,7.44,general
4x21,7.44,general
4z2i,7.44,general
4z8m,7.44,general
5aaf,7.44,general
1n0s,7.45,refined
2ccb,7.45,refined
3oy3,7.45,general
3u7m,7.45,refined
4azi,7.45,refined
4r6v,7.45,general
1e9h,7.46,general
1iq1,7.46,general
1my8,7.46,general
1sqo,7.46,refined
1yei,7.46,refined
1yej,7.46,refined
2g71,7.46,refined
2p53,7.46,refined
2yc5,7.46,general
3ctj,7.46,general
3fed,7.46,refined
3g5y,7.46,general
3hqw,7.46,general
3ikc,7.46,general
3kcf,7.46,general
3kxz,7.46,general
3kyg,7.46,general
3le6,7.46,general
3nlb,7.46,general
3ocz,7.46,refined
3rde,7.46,general
3rwq,7.46,general
3sv6,7.46,general
3t2w,7.46,refined
3uvp,7.46,general
3zuk,7.46,general
4aa0,7.46,general
4cpr,7.46,refined
4dff,7.46,refined
4fhh,7.46,general
4npv,7.46,general
4ohp,7.46,general
4or0,7.46,general
4p4i,7.46,general
4puj,7.46,general
4q4o,7.46,refined
4rx8,7.46,general
4w4w,7.46,general
5aae,7.46,general
5edr,7.46,general
1h8l,7.47,general
1ogu,7.47,general
1xh4,7.47,refined
2nm1,7.47,general
2pzy,7.47,general
2wxq,7.47,general
2x7o,7.47,general
3el0,7.47,general
3f3w,7.47,general
3gb2,7.47,general
3oe4,7.47,core
3own,7.47,refined
3shj,7.47,general
3wab,7.47,general
3zw3,7.47,general
4abj,7.47,general
4fil,7.47,general
4ge6,7.47,general
5tmp,7.47,refined
1fls,7.48,general
1iiq,7.48,refined
1k6c,7.48,refined
1rev,7.48,general
1tvr,7.48,general
1u71,7.48,refined
1wok,7.48,general
