pdbid,-logKd/Ki,set
1xpz,7.08,refined
2hnx,7.08,refined
2ogz,7.08,general
2w06,7.08,general
3k3a,7.08,general
3rkz,7.08,general
3rlp,7.08,refined
3ty0,7.08,general
4daw,7.08,general
4emf,7.08,refined
4gdy,7.08,general
4u6y,7.08,general
4v25,7.08,general
4wag,7.08,general
4yw6,7.08,general
5dd0,7.08,general
5l2s,7.08,refined
5t1s,7.08,general
5xpo,7.08,general
1lpg,7.09,core
1yq7,7.09,refined
2bz6,7.09,refined
2of4,7.09,general
2wd1,7.09,general
3er3,7.09,general
3f7h,7.09,refined
3fqk,7.09,general
3gol,7.09,general
3wf5,7.09,general
4awp,7.09,general
4c1u,7.09,refined
4ghi,7.09,refined
4jkt,7.09,general
5ddb,7.09,general
5gsa,7.09,refined
5k0h,7.09,refined
5lgr,7.09,general
5lqq,7.09,general
5nme,7.09,general
5npb,7.09,general
5y8y,7.09,refined
6hrq,7.09,refined
1b32,7.1,refined
1bmm,7.1,general
1iau,7.1,general
1j81,7.1,general
1lhg,7.1,general
1o6r,7.1,general
1t4e,7.1,general
1vrt,7.1,general
2b1z,7.1,general
2e95,7.1,general
2ewp,7.1,general
2f7i,7.1,refined
2fou,7.1,general
2fq6,7.1,general
2iku,7.1,general
2il2,7.1,general
2pe0,7.1,general
2uvm,7.1,general
2v57,7.1,refined
2vle,7.1,general
2wjg,7.1,refined
2x6w,7.1,general
2xx4,7.1,general
2y34,7.1,general
2y6d,7.1,general
2yig,7.1,general
3ebi,7.1,refined
3hky,7.1,refined
3ouh,7.1,general
3p55,7.1,general
3s7l,7.1,general
3tfv,7.1,general
3udd,7.1,refined
3uo9,7.1,general
3w55,7.1,general
3zdg,7.1,core
3zo2,7.1,general
4aof,7.1,general
4azg,7.1,refined
4b1c,7.1,general
4bbh,7.1,general
4bny,7.1,refined
4bo5,7.1,general
4crd,7.1,general
4f7n,7.1,general
4hy9,7.1,general
4piq,7.1,general
4qjr,7.1,general
4rad,7.1,general
4ryc,7.1,general
4tyo,7.1,general
4uj2,7.1,refined
4w97,7.1,refined
4ymx,7.1,refined
4zx8,7.1,general
5da3,7.1,general
5dw1,7.1,general
5eec,7.1,general
5f3i,7.1,general
5l9l,7.1,refined
5law,7.1,general
5n2f,7.1,general
5t27,7.1,general
5v86,7.1,general
5vd2,7.1,refined
5y3n,7.1,general
5ypo,7.1,general
6b5j,7.1,general
6bfx,7.1,general
6hm7,7.1,general
2gmx,7.11,general
3e64,7.11,general
3u15,7.11,general
3v2w,7.11,general
4acx,7.11,general
4dpi,7.11,general
4h1m,7.11,general
4ia0,7.11,general
4j0z,7.11,general
4o10,7.11,general
4obo,7.11,general
4xe1,7.11,general
4zx4,7.11,refined
5djv,7.11,general
5k4j,7.11,general
5mi7,7.11,general
5mqy,7.11,general
5t1w,7.11,general
5ula,7.11,refined
5vc3,7.11,refined
5vm6,7.11,general
5vrl,7.11,general
5wgd,7.11,general
5x4q,7.11,general
6axl,7.11,general
6ht1,7.11,refined
1b05,7.12,refined
1b52,7.12,refined
1gwq,7.12,general
1nz7,7.12,refined
1xd0,7.12,refined
1z95,7.12,core
2pov,7.12,refined
2wey,7.12,general
2x2r,7.12,refined
3bcn,7.12,general
3d2t,7.12,general
3dbs,7.12,general
3dx4,7.12,refined
3fe7,7.12,general
3hww,7.12,refined
3kej,7.12,general
3nzs,7.12,general
3p5k,7.12,general
3w32,7.12,general
4bzs,7.12,general
4caf,7.12,general
4daf,7.12,refined
4e0x,7.12,refined
4erq,7.12,general
4k9h,7.12,general
4mgv,7.12,general
4mwx,7.12,general
4ng9,7.12,general
4r5n,7.12,general
4rj6,7.12,general
4xjs,7.12,general
4yps,7.12,general
5agt,7.12,general
5bs0,7.12,general
5k0j,7.12,general
5nin,7.12,general
5umz,7.12,general
5upj,7.12,refined
5v7w,7.12,general
5wir,7.12,general
5xii,7.12,general
6cgp,7.12,general
6cz4,7.12,general
6hth,7.12,general
1o39,7.13,general
1o3b,7.13,general
1o3c,7.13,general
1o3d,7.13,refined
2j7d,7.13,refined
3f81,7.13,general
3gcv,7.13,general
3rtn,7.13,general
3v5g,7.13,general
3zc5,7.13,refined
4arw,7.13,refined
4b6p,7.13,refined
4d1y,7.13,general
4jsc,7.13,general
4kx8,7.13,refined
4pte,7.13,general
4r5w,7.13,general
4wk7,7.13,general
4zbf,7.13,refined
5hpm,7.13,general
5lom,7.13,refined
1rxp,7.14,general
1xuc,7.14,general
2hwp,7.14,general
2pv1,7.14,refined
2viw,7.14,general
2vot,7.14,refined
2wou,7.14,general
3ddp,7.14,general
3f3v,7.14,general
3ffp,7.14,refined
3n7o,7.14,refined
4afe,7.14,general
4c1e,7.14,general
4fgx,7.14,general
4hct,7.14,general
4ks4,7.14,refined
4prj,7.14,general
4wov,7.14,refined
4xaq,7.14,refined
5d10,7.14,general
5ehr,7.14,refined
5i2z,7.14,general
5my8,7.14,refined
5q1f,7.14,general
5u7o,7.14,general
5uir,7.14,general
5ur5,7.14,general
6epz,7.14,refined
6fng,7.14,refined
6g2n,7.14,general
1dm2,7.15,general
1elb,7.15,refined
1fch,7.15,refined
1nzl,7.15,general
1pxn,7.15,core
1xr9,7.15,refined
1z4u,7.15,general
1zog,7.15,refined
2bba,7.15,general
2bxu,7.15,general
2fci,7.15,general
2fqx,7.15,refined
2hmh,7.15,general
2hzi,7.15,general
2ovq,7.15,general
2p8h,7.15,general
2qnn,7.15,refined
2r3n,7.15,general
2wfj,7.15,general
3arp,7.15,core
3c49,7.15,general
3ff6,7.15,general
3fql,7.15,refined
3h9o,7.15,general
3hp5,7.15,general
3n9r,7.15,refined
3o86,7.15,general
3oki,7.15,general
3qtu,7.15,general
3qtx,7.15,general
3rpv,7.15,general
3rt6,7.15,general
3tv8,7.15,general
3uli,7.15,general
3ur0,7.15,general
4a9t,7.15,general
4btw,7.15,general
4c1t,7.15,refined
4eej,7.15,general
4fr3,7.15,general
4gs6,7.15,general
4jfz,7.15,general
4ko8,7.15,refined
4l10,7.15,general
4lwe,7.15,general
4no8,7.15,general
4pct,7.15,general
4prg,7.15,general
4qp9,7.15,general
4ran,7.15,general
4xt2,7.15,refined
4y6m,7.15,general
5al5,7.15,general
5ct7,7.15,general
5enm,7.15,general
5fi2,7.15,general
5hvs,7.15,refined
5ijp,7.15,general
5kzp,7.15,general
5mts,7.15,general
5nqr,7.15,general
5w4v,7.15,general
5xih,7.15,general
6afr,7.15,general
6f3e,7.15,general
6fgy,7.15,general
1epp,7.16,general
1f0u,7.16,refined
1oi9,7.16,general
1xuo,7.16,general
2wuu,7.16,general
2xe4,7.16,general
2ycr,7.16,general
3ewh,7.16,general
3f3d,7.16,core
4ajn,7.16,general
4bg6,7.16,general
4fc0,7.16,general
4hvi,7.16,general
4iva,7.16,refined
4o9w,7.16,refined
4qgf,7.16,general
4y6p,7.16,general
5t1u,7.16,general
5ukj,7.16,general
6awp,7.16,general
6ay5,7.16,general
6do5,7.16,general
6f3g,7.16,general
1g36,7.17,refined
1o2h,7.17,refined
1p02,7.17,general
1rs4,7.17,general
2a8h,7.17,general
2bdf,7.17,general
2doo,7.17,refined
2evo,7.17,general
2i6b,7.17,refined
2jk7,7.17,general
2o22,7.17,general
2p2h,7.17,general
3el4,7.17,refined
3rl3,7.17,general
3s2p,7.17,general
3tsk,7.17,core
3zpq,7.17,general
4e1n,7.17,general
4i06,7.17,general
4i9h,7.17,refined
4l0b,7.17,general
4nks,7.17,general
4o0x,7.17,refined
4zur,7.17,general
4zyw,7.17,general
4zyz,7.17,general
5aep,7.17,general
5bv3,7.17,refined
5gtr,7.17,general
5h9p,7.17,general
5jmp,7.17,general
5q18,7.17,general
5tks,7.17,general
5u28,7.17,refined
5v0n,7.17,refined
6dcz,7.17,general
6g2l,7.17,refined
6hlx,7.17,refined
6htg,7.17,refined
2a4g,7.18,general
2a4q,7.18,general
2q63,7.18,refined
2r4b,7.18,general
2xj2,7.18,refined
3bl9,7.18,general
3i7b,7.18,general
3igg,7.18,general
3jsw,7.18,general
3w2q,7.18,general
4ca4,7.18,general
4l0t,7.18,general
4mzh,7.18,general
4q9m,7.18,general
4rj5,7.18,general
5t35,7.18,general
5u7i,7.18,general
5v7i,7.18,general
5wex,7.18,refined
5wg5,7.18,general
7lpr,7.18,general
1fcx,7.19,refined
1gi4,7.19,refined
1hsl,7.19,refined
1idg,7.19,general
1los,7.19,general
1lxh,7.19,general
1me3,7.19,general
1me7,7.19,general
1me8,7.19,general
1nu1,7.19,general
1nxy,7.19,general
1oiy,7.19,general
1q7a,7.19,refined
1w83,7.19,general
1z9y,7.19,refined
2azb,7.19,general
2cmb,7.19,general
2j4z,7.19,general
2j7h,7.19,core
2rip,7.19,general
2vew,7.19,general
3arf,7.19,general
3avz,7.19,general
3f19,7.19,refined
3f7b,7.19,general
3f7z,7.19,general
3gdt,7.19,refined
3ips,7.19,general
3nsn,7.19,refined
3o0j,7.19,general
3qsd,7.19,general
3zqi,7.19,general
4app,7.19,refined
4ega,7.19,general
4ehg,7.19,general
4jk6,7.19,general
4obq,7.19,general
4p90,7.19,general
4py1,7.19,general
4qy8,7.19,general
4rwk,7.19,general
4zx3,7.19,refined
5am7,7.19,refined
5c8m,7.19,general
5dde,7.19,general
5e88,7.19,general
5ha1,7.19,refined
5hoa,7.19,general
5jf1,7.19,general
5jf4,7.19,general
5kjm,7.19,general
5nge,7.19,general
5t9z,7.19,refined
5w5u,7.19,general
6c7x,7.19,refined
1s50,7.2,general
1xqc,7.2,general
2g8n,7.2,general
2nsx,7.2,general
2pow,7.2,refined
2pqb,7.2,refined
2xii,7.2,core
3c79,7.2,refined
3eov,7.2,general
3hdn,7.2,general
3ig7,7.2,general
3k2f,7.2,refined
3lzb,7.2,general
3mz6,7.2,refined
3qcx,7.2,general
4ark,7.2,general
4f64,7.2,general
4g8n,7.2,refined
4igr,7.2,general
4msk,7.2,general
4umn,7.2,general
5i43,7.2,general
5jf5,7.2,general
6c3e,7.2,general
6ffs,7.2,general
1gsz,7.21,general
1wun,7.21,general
2pl0,7.21,general
2q9m,7.21,general
2wo9,7.21,general
2x9f,7.21,general
2yek,7.21,refined
3br9,7.21,general
3chr,7.21,general
3f1a,7.21,refined
3gyn,7.21,general
3if7,7.21,general
3kga,7.21,general
3odl,7.21,general
3s77,7.21,refined
3v7t,7.21,general
4a9s,7.21,general
4av5,7.21,refined
4b73,7.21,refined
4hw7,7.21,general
4jmx,7.21,general
4mbj,7.21,general
4wz8,7.21,general
4za0,7.21,general
5bwc,7.21,refined
5g11,7.21,general
5hzn,7.21,general
5i80,7.21,refined
5jf6,7.21,general
5kly,7.21,refined
5ljj,7.21,general
5q0s,7.21,general
1fvt,7.22,general
1gvx,7.22,refined
1lan,7.22,refined
1ll4,7.22,general
1pxm,7.22,general
1py2,7.22,general
1sw2,7.22,refined
1uk1,7.22,general
2ci9,7.22,general
2epn,7.22,refined
2er6,7.22,general
2fo4,7.22,general
2fv9,7.22,general
2h6t,7.22,refined
2hnc,7.22,refined
2q3z,7.22,general
2r7b,7.22,general
2rkn,7.22,general
2xng,7.22,general
3csl,7.22,general
3cy2,7.22,general
3cyu,7.22,general
3cyz,7.22,refined
3dzt,7.22,refined
3hu2,7.22,general
3in3,7.22,general
3k99,7.22,refined
3m35,7.22,refined
3m96,7.22,refined
3ma3,7.22,general
3pcj,7.22,refined
3q8d,7.22,general
3qem,7.22,general
3uz5,7.22,refined
3zov,7.22,general
4a9u,7.22,general
4ask,7.22,general
4avg,7.22,general
4cfe,7.22,general
4cra,7.22,core
4gfm,7.22,core
4hxq,7.22,general
4lte,7.22,general
4lyn,7.22,general
4nb6,7.22,general
4nxo,7.22,general
4o0y,7.22,refined
4pis,7.22,general
4qr5,7.22,general
4tmr,7.22,general
4zy2,7.22,general
5a6a,7.22,general
5aen,7.22,general
5aph,7.22,general
5cw8,7.22,general
5iw0,7.22,general
5t4v,7.22,general
5tfx,7.22,refined
5v3o,7.22,general
5wb3,7.22,general
5we9,7.22,refined
6b30,7.22,general
6bh1,7.22,general
6bu1,7.22,general
6cje,7.22,general
6dvo,7.22,general
1h37,7.23,general
1y91,7.23,general
2cnh,7.23,general
3f8e,7.23,refined
3n4l,7.23,general
4a4x,7.23,general
4avh,7.23,refined
4djx,7.23,refined
4dt6,7.23,general
4lxd,7.23,refined
4pyy,7.23,general
5e2m,7.23,general
5if6,7.23,general
5j9f,7.23,general
5kre,7.23,general
5tq5,7.23,general
5uwf,7.23,general
5ywy,7.23,general
6g1v,7.23,general
1db4,7.24,general
1etz,7.24,general
1g2l,7.24,refined
1oyt,7.24,core
1y4z,7.24,general
2gnl,7.24,general
2obo,7.24,general
2p33,7.24,general
2psv,7.24,refined
2wi7,7.24,general
3biz,7.24,general
3cbs,7.24,general
3dpe,7.24,general
3dpf,7.24,general
3f2a,7.24,general
3ikg,7.24,refined
3kec,7.24,general
3mww,7.24,general
3n3g,7.24,refined
3o84,7.24,refined
3o96,7.24,general
3p3t,7.24,refined
3qrk,7.24,general
3uqr,7.24,general
3w69,7.24,general
3wzk,7.24,general
4azb,7.24,refined
4dwg,7.24,general
4fm7,7.24,refined
4ha5,7.24,refined
4i32,7.24,general
4iq6,7.24,general
4kn4,7.24,general
4mvx,7.24,general
4o0z,7.24,general
4od9,7.24,general
4r75,7.24,refined
4uil,7.24,general
4w5j,7.24,general
4y87,7.24,general
4ybs,7.24,general
4yxu,7.24,general
5ad1,7.24,refined
5dh4,7.24,refined
5dyy,7.24,general
5j7f,7.24,general
5j7g,7.24,general
5j9y,7.24,general
5nxw,7.24,refined
5q0w,7.24,general
5t1t,7.24,general
5tv1,7.24,general
5vsd,7.24,general
5xmx,7.24,refined
6cki,7.24,general
6df2,7.24,general
6g3q,7.24,refined
1ezf,7.25,general
1jet,7.25,refined
1u59,7.25,general
1y2h,7.25,general
2ces,7.25,refined
2gbg,7.25,general
2ole,7.25,refined
2qbw,7.25,refined
3gcs,7.25,refined
3mhl,7.25,refined
3p3r,7.25,refined
3ua9,7.25,general
4gk3,7.25,general
4og8,7.25,general
4xx3,7.25,general
5a6i,7.25,general
5eth,7.25,general
5ggz,7.25,general
5lvx,7.25,general
5tts,7.25,general
6cz3,7.25,general
6db3,7.25,general
6m9c,7.25,general
1dhi,7.26,refined
1i72,7.26,general
1mrx,7.26,refined
1wv7,7.26,general
2f8i,7.26,general
2qzr,7.26,refined
2xib,7.26,refined
3arg,7.26,general
3cz1,7.26,refined
3gc5,7.26,core
3ifo,7.26,general
3p5o,7.26,core
3q4l,7.26,general
3v3b,7.26,general
3veu,7.26,general
3vg1,7.26,general
4d83,7.26,general
4e1m,7.26,general
4efg,7.26,general
4hw2,7.26,general
4hys,7.26,general
4k0u,7.26,general
4lmu,7.26,general
4ly1,7.26,refined
4nnr,7.26,refined
4q9z,7.26,general
4zpg,7.26,general
5hvt,7.26,refined
5l6p,7.26,general
5n4s,7.26,general
5y6d,7.26,general
1fdq,7.27,general
2igx,7.27,general
2ity,7.27,general
3fl8,7.27,general
3l3q,7.27,general
3pvw,7.27,general
4ery,7.27,general
4itp,7.27,refined
4j17,7.27,general
4kn2,7.27,general
4l0l,7.27,general
4m6p,7.27,general
4xit,7.27,refined
5hlp,7.27,general
5izu,7.27,general
5ygd,7.27,general
1b40,7.28,refined
1hii,7.28,refined
1kel,7.28,refined
1ppx,7.28,general
1pun,7.28,general
1puq,7.28,general
1pus,7.28,general
1shc,7.28,general
2ceq,7.28,refined
2cgr,7.28,refined
2pql,7.28,refined
2qhz,7.28,refined
2qoa,7.28,general
2w1h,7.28,general
2yel,7.28,refined
3a6t,7.28,refined
3fl5,7.28,refined
3iwy,7.28,general
3k5d,7.28,general
3o7u,7.28,refined
3sbh,7.28,general
3u4o,7.28,general
3u7l,7.28,general
3wcf,7.28,general
4alx,7.28,refined
4gq6,7.28,general
4m2w,7.28,refined
4puk,7.28,general
4qjx,7.28,refined
4r1e,7.28,general
4ryl,7.28,general
4xxs,7.28,general
5cap,7.28,refined
5cfb,7.28,general
5i4o,7.28,general
5i7x,7.28,refined
5i7y,7.28,refined
5ia4,7.28,refined
5isl,7.28,general
5j7p,7.28,general
5li3,7.28,general
5one,7.28,general
5opu,7.28,general
5tzx,7.28,general
5w12,7.28,general
5zah,7.28,general
6dm8,7.28,general
1py5,7.29,general
3ccz,7.29,refined
3hdz,7.29,general
3uoj,7.29,general
4ciz,7.29,general
4do4,7.29,refined
4iwz,7.29,refined
4j0p,7.29,general
4pf3,7.29,general
4yv2,7.29,general
5i23,7.29,general
5opv,7.29,general
5vii,7.29,general
5wzr,7.29,general
5xva,7.29,refined
6cco,7.29,general
6fa4,7.29,refined
1ej4,7.3,general
1nhg,7.3,general
1nj5,7.3,general
1nju,7.3,general
1nkm,7.3,general
1nqc,7.3,general
1o3h,7.3,general
1o3i,7.3,refined
1opi,7.3,general
1oqp,7.3,general
1qtn,7.3,general
1sw1,7.3,general
1tmn,7.3,refined
1xdg,7.3,general
1xmy,7.3,general
1zge,7.3,refined
2a0c,7.3,general
2aq9,7.3,general
2b7f,7.3,general
2f4b,7.3,general
2fwz,7.3,general
2i3i,7.3,refined
2obj,7.3,general
2p59,7.3,general
2qi1,7.3,refined
2uxi,7.3,refined
2vvn,7.3,core
2xae,7.3,general
2xx2,7.3,general
3c52,7.3,refined
3hmv,7.3,general
3i6z,7.3,general
3l9m,7.3,general
3n0n,7.3,refined
3oof,7.3,general
3qtz,7.3,general
3r16,7.3,refined
3s8x,7.3,general
3t0w,7.3,general
4a1w,7.3,general
4b1j,7.3,refined
4bic,7.3,general
4bo1,7.3,general
4bo2,7.3,general
4cbt,7.3,general
4cl9,7.3,general
4dpt,7.3,general
4dpu,7.3,general
4j24,7.3,general
4kai,7.3,general
4kpx,7.3,general
4mot,7.3,general
4qiy,7.3,general
4qyy,7.3,refined
4rg0,7.3,general
4riu,7.3,refined
4sga,7.3,refined
4uiw,7.3,general
4uix,7.3,general
4zla,7.3,general
5a14,7.3,general
5i9i,7.3,general
5j58,7.3,general
5j59,7.3,general
5j7s,7.3,general
5jo0,7.3,general
5k4l,7.3,general
5l7h,7.3,refined
5mi6,7.3,general
5naw,7.3,general
5nba,7.3,general
5tw2,7.3,general
5v49,7.3,general
5xij,7.3,general
6ckr,7.3,refined
6lpr,7.3,general
6mr5,7.3,general
1o1s,7.31,refined
2pj6,7.31,general
3mxf,7.31,general
3qt7,7.31,general
3uod,7.31,refined
3uqp,7.31,general
3vhu,7.31,general
3zxv,7.31,general
4d88,7.31,general
4j1c,7.31,general
4ksq,7.31,general
4m84,7.31,general
4n4t,7.31,general
4nyf,7.31,refined
5hbh,7.31,general
5q1b,7.31,general
5tbm,7.31,refined
5u9i,7.31,general
6db4,7.31,general
6ex1,7.31,refined
1a9u,7.32,general
1g5s,7.32,general
1jut,7.32,general
1owj,7.32,general
1qf1,7.32,core
1xh6,7.32,general
1ydt,7.32,core
2j7e,7.32,refined
3cp9,7.32,general
3ipu,7.32,refined
3kv2,7.32,refined
3m6q,7.32,general
3mnu,7.32,general
3nnu,7.32,general
3ogm,7.32,general
3pj1,7.32,general
3pww,7.32,core
4c9x,7.32,refined
4j8m,7.32,general
4jpe,7.32,general
4qj0,7.32,refined
4rrn,7.32,general
5d1j,7.32,general
5hdx,7.32,general
5i56,7.32,general
5jjs,7.32,general
5q19,7.32,general
1fe3,7.33,general
2ank,7.33,general
2j2u,7.33,refined
2r2m,7.33,refined
2vu3,7.33,general
3dhk,7.33,general
3gjd,7.33,general
3ivh,7.33,general
3tkh,7.33,general
4ayq,7.33,refined
4az2,7.33,general
4fyo,7.33,general
4knb,7.33,general
4mao,7.33,general
4q4i,7.33,general
4wsj,7.33,general
5ek9,7.33,general
5f4p,7.33,general
5iug,7.33,general
5ttu,7.33,general
5w38,7.33,general
6hly,7.33,refined
6hlz,7.33,general
6hm2,7.33,general
6hvh,7.33,general
1uw6,7.34,refined
1y2a,7.34,general
2dxs,7.34,general
2ea4,7.34,general
2fgi,7.34,general
2gv6,7.34,refined
2hk5,7.34,general
2vvs,7.34,refined
2ydw,7.34,refined
3f7i,7.34,refined
3znc,7.34,general
4eg7,7.34,general
4fi9,7.34,general
4mnp,7.34,refined
4nhc,7.34,general
4qqc,7.34,general
5aag,7.34,general
5dqc,7.34,refined
5ei2,7.34,general
5hgq,7.34,general
5ia3,7.34,refined
5ivj,7.34,general
5mim,7.34,general
5ttg,7.34,general
5w14,7.34,general
6arv,7.34,general
6bq0,7.34,general
1bqm,7.35,general
1exv,7.35,general
1gmy,7.35,general
1mhw,7.35,general
1qkb,7.35,refined
1ttm,7.35,refined
2g9x,7.35,general
2vrx,7.35,general
2wih,7.35,general
2yq6,7.35,general
3c1x,7.35,general
3lrh,7.35,general
3rtf,7.35,refined
3s6t,7.35,refined
3su2,7.35,refined
3zdh,7.35,refined
4bj9,7.35,general
4jib,7.35,general
4mw5,7.35,general
4mzf,7.35,general
4pm0,7.35,general
4ui4,7.35,general
4z93,7.35,refined
5hdz,7.35,general
5idp,7.35,general
5q0x,7.35,general
5tgy,7.35,general
5v9t,7.35,general
6ck3,7.35,general
6m9d,7.35,general
6ma4,7.35,refined
1k6p,7.36,refined
1swg,7.36,refined
2g1q,7.36,general
2vtt,7.36,general
2wot,7.36,general
3ejt,7.36,general
3ft2,7.36,general
3ft3,7.36,general
4an9,7.36,general
4ca7,7.36,refined
4ewo,7.36,general
4gu6,7.36,refined
4ivs,7.36,general
4ntj,7.36,general
4q6d,7.36,refined
4ui7,7.36,general
4xmb,7.36,refined
4xuz,7.36,general
4xx4,7.36,general
5clm,7.36,general
5ely,7.36,general
5fl6,7.36,refined
5fqs,7.36,general
5m6m,7.36,general
5nev,7.36,general
5vc4,7.36,refined
6d55,7.36,refined
6e4a,7.36,refined
6ft8,7.36,general
6h1i,7.36,general
1b51,7.37,refined
1cnx,7.37,refined
1fao,7.37,refined
1qf5,7.37,general
1rwx,7.37,general
1yvh,7.37,general
2aw1,7.37,general
2fm5,7.37,general
2pr9,7.37,general
2vey,7.37,general
2xni,7.37,general
2y71,7.37,general
3dp4,7.37,refined
3f7g,7.37,refined
3fw3,7.37,general
3m11,7.37,general
3m5e,7.37,refined
3q43,7.37,general
3rti,7.37,general
3rwe,7.37,general
4eg6,7.37,general
4nxs,7.37,general
4oti,7.37,general
4pp9,7.37,general
4xtt,7.37,general
4zcw,7.37,general
5d12,7.37,general
5diu,7.37,general
5f60,7.37,refined
5igl,7.37,general
5n8b,7.37,general
5osy,7.37,general
5t36,7.37,general
5t78,7.37,general
5ufp,7.37,refined
5xmp,7.37,general
5yg4,7.37,general
6b1j,7.37,general
6b1w,7.37,general
6c0t,7.37,general
6dzq,7.37,general
6g37,7.37,refined
1bxq,7.38,refined
1csr,7.38,general
1qf0,7.38,refined
1t13,7.38,general
2np8,7.38,general
2qi0,7.38,refined
3cqw,7.38,general
3dbd,7.38,general
3krw,7.38,general
3krx,7.38,general
3lpb,7.38,general
3oli,7.38,general
3uvu,7.38,general
3v4v,7.38,general
4ede,7.38,general
4gd6,7.38,general
4hfp,7.38,refined
4o07,7.38,refined
4rvl,7.38,general
4x7h,7.38,general
5byz,7.38,general
5ceq,7.38,refined
5g3w,7.38,general
5gvl,7.38,general
5hyr,7.38,general
5igk,7.38,general
5igm,7.38,refined
5lny,7.38,refined
5tcj,7.38,refined
5zaj,7.38,refined
6b22,7.38,general
6dgt,7.38,general
6gip,7.38,general
1b11,7.39,general
1d3p,7.39,refined
1fax,7.39,general
1ilh,7.39,general
1jd6,7.39,general
1xoe,7.39,general
2ddf,7.39,general
2ei6,7.39,general
2f9u,7.39,general
2gm9,7.39,general
2hzn,7.39,general
2hzy,7.39,refined
2qhr,7.39,general
2upj,7.39,general
3ds9,7.39,general
3e90,7.39,general
3eq9,7.39,general
3fqs,7.39,general
3hhu,7.39,general
3mna,7.39,refined
3otq,7.39,general
3p5l,7.39,refined
3sh1,7.39,general
3vi7,7.39,general
4acu,7.39,general
4jbp,7.39,general
4ln7,7.39,general
4na9,7.39,refined
4x7j,7.39,general
4zx9,7.39,general
5cil,7.39,general
5j1v,7.39,general
5pzn,7.39,general
5trr,7.39,general
6bl2,7.39,general
1b55,7.4,refined
1drj,7.4,refined
1f8c,7.4,refined
1g2m,7.4,general
1hkk,7.4,general
1k1m,7.4,refined
1oar,7.4,refined
1owh,7.4,core
1p04,7.4,general
1q4l,7.4,general
1r6n,7.4,general
1xn3,7.4,general
1y3g,7.4,general
1zoe,7.4,refined
2bpy,7.4,refined
2er9,7.4,general
2i3h,7.4,refined
2mov,7.4,general
2o9i,7.4,general
2rc9,7.4,general
2vj7,7.4,general
2vwx,7.4,general
2wxm,7.4,general
2xtn,7.4,general
2xuz,7.4,general
2zy1,7.4,core
3ctq,7.4,general
3ddu,7.4,general
3dei,7.4,general
3dog,7.4,general
3f18,7.4,refined
3fyk,7.4,general
3hdm,7.4,general
3inf,7.4,general
3kf7,7.4,general
3lcd,7.4,general
3m17,7.4,general
3pj8,7.4,general
3re4,7.4,refined
3rlq,7.4,refined
3rwh,7.4,general
3s3m,7.4,general
3up2,7.4,core
3v5q,7.4,general
3vha,7.4,refined
3zi0,7.4,refined
4a7b,7.4,general
4fse,7.4,general
4hgt,7.4,general
4idv,7.4,general
4j1i,7.4,general
4jyt,7.4,refined
4jzi,7.4,refined
4k2f,7.4,general
4k69,7.4,general
4kn0,7.4,refined
4len,7.4,general
4lv1,7.4,general
4oty,7.4,general
4qjo,7.4,general
4rab,7.4,general
4rfz,7.4,general
4rrv,7.4,general
4rz1,7.4,general
4twc,7.4,general
4w9x,7.4,general
4whh,7.4,general
4wx7,7.4,general
4x0u,7.4,general
4z83,7.4,refined
5ags,7.4,general
5apj,7.4,general
5cf4,7.4,general
5epy,7.4,general
5fi7,7.4,general
5hmk,7.4,general
5i3m,7.4,general
5l2i,7.4,general
5m29,7.4,general
5m44,7.4,general
5m4c,7.4,general
5oqw,7.4,general
5qby,7.4,general
5tuz,7.4,refined
6b1x,7.4,general
6b1y,7.4,general
6ew3,7.4,general
6ez6,7.4,general
6frf,7.4,general
6g9k,7.4,general
1cpi,7.41,general
1dwc,7.41,general
1ik4,7.41,refined
1veb,7.41,general
1ym4,7.41,general
2fjn,7.41,general
2gd8,7.41,general
2q2a,7.41,refined
2yi5,7.41,general
2zzu,7.41,general
3bgm,7.41,general
3cst,7.41,general
3efj,7.41,general
3s5y,7.41,refined
3u4r,7.41,general
3uo5,7.41,general
3zns,7.41,refined
4j21,7.41,core
4jvb,7.41,general
4l2x,7.41,general
4mw0,7.41,general
4p5z,7.41,refined
4p7m,7.41,general
4ps7,7.41,general
4qpl,7.41,refined
4qsm,7.41,general
4r02,7.41,general
4r92,7.41,general
4wn5,7.41,refined
5ael,7.41,general
5dx3,7.41,general
5ea6,7.41,general
5hls,7.41,general
5ne5,7.41,refined
5q0p,7.41,general
6fyz,7.41,refined
1bmq,7.42,general
1q5k,7.42,refined
1t32,7.42,refined
1y6b,7.42,general
2aow,7.42,general
2aox,7.42,general
2fl6,7.42,general
2p2i,7.42,general
2pou,7.42,refined
2xys,7.42,core
2zu4,7.42,general
3g8i,7.42,general
3l5r,7.42,general
3qkm,7.42,general
3ryy,7.42,refined
